,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
2277,24,2,6,1,F,192,1,F,192,11.033,1.0,0.9882,1.0,1.66,1.0,23.2148
2278,24,2,7,1,F,192,1,F,192,4.667,1.0,0.8978,1.0,1.0298,1.0,16.5206
2279,24,2,8,1,F,192,1,F,192,2.424,1.0,0.5098,1.0,0.5832,1.0,13.0966
2280,24,2,9,1,F,192,1,F,192,1.2472,1.0,0.3096,1.0,0.222,1.0,11.2136
2281,24,2,10,1,b,164,1,F,192,0.67,0.960597,0.1688,0.985782,0.1202,0.993344,9.1776
2282,24,3,0,0,F,432,0,F,432,51.841,1.0,3.0488,1.0,6.6476,1.0,60.7964
2283,24,3,1,0,F,432,0,F,432,75.1254,1.0,4.8134,1.0,11.229,1.0,74.7764
2284,24,3,2,0,F,432,0,F,432,74.5482,1.0,4.6768,1.0,11.139,1.0,74.4106
2285,24,3,3,0,F,432,0,F,432,51.9994,1.0,3.1218,1.0,6.5994,1.0,60.8706
2286,24,3,4,0,F,432,0,F,432,32.4872,1.0,1.7486,1.0,3.4834,1.0,48.2816
2287,24,3,5,0,F,432,0,F,432,18.4552,1.0,0.9804,1.0,1.8516,1.0,40.9616
2288,24,3,6,1,F,192,1,F,192,11.7256,1.0,1.0416,1.0,1.6462,1.0,23.5604
2289,24,3,7,1,F,192,1,F,192,6.299,1.0,0.6406,1.0,1.181,1.0,19.0012
2290,24,3,8,1,F,192,1,F,192,2.7402,1.0,0.578,1.0,0.6748,1.0,13.5898
2291,24,3,9,1,F,192,1,F,192,1.4298,1.0,0.3252,1.0,0.279,1.0,11.513
2292,24,3,10,1,L,226,1,F,192,0.9144,1.104331,0.2104,1.038973,0.1628,1.036855,11.8222
2293,24,4,0,0,F,432,0,F,432,23.5852,1.0,1.2694,1.0,2.4836,1.0,43.3958
2294,24,4,1,0,F,432,0,F,432,32.3266,1.0,1.7216,1.0,3.5322,1.0,48.192
2295,24,4,2,0,F,432,0,F,432,35.8578,1.0,1.9606,1.0,4.028,1.0,50.6502
2296,24,4,3,0,F,432,0,F,432,32.154,1.0,1.6956,1.0,3.524,1.0,48.0666
2297,24,4,4,0,F,432,0,F,432,23.1964,1.0,1.2024,1.0,2.4006,1.0,43.1634
2298,24,4,5,0,F,432,0,F,432,15.8398,1.0,0.8496,1.0,1.5854,1.0,39.2554
2299,24,4,6,1,F,192,1,F,192,10.9836,1.0,1.0108,1.0,1.6434,1.0,23.1866
2300,24,4,7,1,F,192,1,F,192,6.363,1.0,0.607,1.0,1.1758,1.0,19.1264
2301,24,4,8,1,F,192,1,F,192,2.7754,1.0,0.5716,1.0,0.6686,1.0,13.6336
2302,24,4,9,1,F,192,1,F,192,1.6098,1.0,0.3782,1.0,0.3342,1.0,11.7916
2303,24,4,10,1,L,226,1,F,192,0.9814,1.105767,0.2536,1.055205,0.1652,1.044794,11.9498
2304,24,5,0,1,F,192,1,F,192,13.4354,1.0,1.2322,1.0,1.608,1.0,24.422
2305,24,5,1,0,F,432,0,F,432,15.7954,1.0,0.8004,1.0,1.5498,1.0,39.2126
2306,24,5,2,0,F,432,0,F,432,18.5424,1.0,0.9708,1.0,1.883,1.0,40.9758
2307,24,5,3,0,F,432,0,F,432,18.393,1.0,0.9504,1.0,1.8286,1.0,40.895
2308,24,5,4,0,F,432,0,F,432,15.7794,1.0,0.797,1.0,1.5784,1.0,39.2302
2309,24,5,5,1,F,192,1,F,192,13.4436,1.0,1.2012,1.0,1.5626,1.0,24.4138
2310,24,5,6,1,F,192,1,F,192,9.2526,1.0,0.8408,1.0,1.598,1.0,22.0836
2311,24,5,7,1,F,192,1,F,192,4.5288,1.0,0.8558,1.0,1.0288,1.0,16.3428
2312,24,5,8,1,F,192,1,F,192,2.7618,1.0,0.5804,1.0,0.6644,1.0,13.6304
2313,24,5,9,1,F,192,1,F,192,1.616,1.0,0.3678,1.0,0.3468,1.0,11.799
2314,24,5,10,1,L,226,1,F,192,1.0598,1.115871,0.2484,1.057166,0.1878,1.047923,12.122
2315,24,6,0,1,F,192,1,F,192,6.751,1.0,0.6428,1.0,1.215,1.0,19.5988
2316,24,6,1,1,F,192,1,F,192,9.3556,1.0,0.8248,1.0,1.6492,1.0,22.1646
2317,24,6,2,1,F,192,1,F,192,10.9882,1.0,1.0328,1.0,1.6348,1.0,23.1896
2318,24,6,3,1,F,192,1,F,192,11.7244,1.0,1.0868,1.0,1.6514,1.0,23.582
2319,24,6,4,1,F,192,1,F,192,10.9154,1.0,0.9732,1.0,1.6752,1.0,23.1598
2320,24,6,5,1,F,192,1,F,192,9.295,1.0,0.8318,1.0,1.5606,1.0,22.0636
2321,24,6,6,1,F,192,1,F,192,6.7576,1.0,0.6524,1.0,1.2098,1.0,19.6186
2322,24,6,7,1,F,192,1,F,192,3.619,1.0,0.6952,1.0,0.882,1.0,14.9536
2323,24,6,8,1,F,192,1,F,192,2.3692,1.0,0.4782,1.0,0.5846,1.0,13.0332
2324,24,6,9,1,F,192,1,F,192,1.527,1.0,0.3748,1.0,0.2828,1.0,11.6616
2325,24,6,10,1,L,226,1,F,192,0.9808,1.108687,0.238,1.048739,0.1696,1.049528,11.9668
2326,24,7,0,1,F,192,1,F,192,2.7224,1.0,0.5698,1.0,0.6614,1.0,13.5608
2327,24,7,1,1,F,192,1,F,192,3.6846,1.0,0.7464,1.0,0.8766,1.0,15.0592
2328,24,7,2,1,F,192,1,F,192,4.6358,1.0,0.883,1.0,1.0388,1.0,16.4852
2329,24,7,3,1,F,192,1,F,192,6.2796,1.0,0.6156,1.0,1.1674,1.0,19.0374
2330,24,7,4,1,F,192,1,F,192,6.3418,1.0,0.6332,1.0,1.1566,1.0,19.0416
2331,24,7,5,1,F,192,1,F,192,4.6134,1.0,0.8826,1.0,1.0658,1.0,16.4658
2332,24,7,6,1,F,192,1,F,192,3.743,1.0,0.7524,1.0,0.8854,1.0,15.1194
2333,24,7,7,1,F,192,1,F,192,2.6832,1.0,0.5594,1.0,0.6904,1.0,13.4998
2334,24,7,8,1,F,192,1,F,192,1.9172,1.0,0.4124,1.0,0.447,1.0,12.2936
2335,24,7,9,1,F,192,1,F,192,1.2874,1.0,0.3104,1.0,0.2042,1.0,11.2724
2336,24,7,10,1,F,192,1,F,192,0.9046,1.0,0.2122,1.0,0.1606,1.0,10.6258
2337,24,8,0,1,F,192,1,F,192,1.38,1.0,0.3436,1.0,0.2456,1.0,11.4216
2338,24,8,1,1,F,192,1,F,192,1.913,1.0,0.41,1.0,0.432,1.0,12.3084
2339,24,8,2,1,F,192,1,F,192,2.42,1.0,0.5108,1.0,0.5994,1.0,13.0966
2340,24,8,3,1,F,192,1,F,192,2.6714,1.0,0.5622,1.0,0.643,1.0,13.4866
2341,24,8,4,1,F,192,1,F,192,2.781,1.0,0.5848,1.0,0.6748,1.0,13.6594
2342,24,8,5,1,F,192,1,F,192,2.751,1.0,0.5986,1.0,0.6788,1.0,13.5834
2343,24,8,6,1,F,192,1,F,192,2.3838,1.0,0.5028,1.0,0.5982,1.0,13.0288
2344,24,8,7,1,F,192,1,F,192,1.9562,1.0,0.414,1.0,0.4812,1.0,12.367
2345,24,8,8,1,F,192,1,F,192,1.386,1.0,0.3396,1.0,0.2654,1.0,11.4332
2346,24,8,9,1,F,192,1,F,192,1.0428,1.0,0.2608,1.0,0.1714,1.0,10.8622
2347,24,8,10,1,b,164,1,F,192,0.6632,0.955066,0.1732,0.974596,0.1128,0.987589,9.1522
2348,24,9,0,1,F,192,1,F,192,0.8914,1.0,0.222,1.0,0.1424,1.0,10.6064
2349,24,9,1,1,F,192,1,F,192,1.058,1.0,0.263,1.0,0.1746,1.0,10.894
2350,24,9,2,1,F,192,1,F,192,1.2942,1.0,0.3394,1.0,0.219,1.0,11.271
2351,24,9,3,1,F,192,1,F,192,1.4502,1.0,0.3368,1.0,0.2862,1.0,11.547
2352,24,9,4,1,F,192,1,F,192,1.6454,1.0,0.3952,1.0,0.3296,1.0,11.8428
2353,24,9,5,1,F,192,1,F,192,1.6418,1.0,0.3766,1.0,0.3458,1.0,11.8584
2354,24,9,6,1,F,192,1,F,192,1.4338,1.0,0.3512,1.0,0.2854,1.0,11.5118
2355,24,9,7,1,F,192,1,F,192,1.3036,1.0,0.3192,1.0,0.2158,1.0,11.2958
2356,24,9,8,1,F,192,1,F,192,1.0688,1.0,0.2512,1.0,0.1702,1.0,10.8992
2357,24,9,9,1,F,192,1,F,192,0.8562,1.0,0.2148,1.0,0.1474,1.0,10.5494
2358,24,9,10,1,a,100,1,a,152,0.3682,0.797393,0.0964,0.858921,0.058,0.87931,6.5644
2359,24,10,1,1,a,100,1,a,154,0.4046,0.79041,0.1104,0.851449,0.0608,0.894737,6.6078
2360,24,10,2,1,b,164,1,F,192,0.6748,0.957321,0.1712,0.974299,0.1122,0.987522,9.1872
2361,24,10,3,1,F,192,1,F,192,0.9232,1.0,0.2394,1.0,0.156,1.0,10.6676
2362,24,10,4,1,L,226,1,F,192,1.03,1.110874,0.2558,1.05864,0.1772,1.040632,12.0436
2363,24,10,5,1,L,226,1,F,192,1.0154,1.110301,0.255,1.058039,0.178,1.042697,12.0276
2364,24,10,6,1,L,226,1,F,192,0.9772,1.112567,0.2406,1.049044,0.1734,1.04729,11.9532
2365,24,10,7,1,L,226,1,F,192,0.8882,1.104481,0.2154,1.048282,0.165,1.047273,11.7792
2366,24,10,8,1,b,164,1,F,192,0.7282,0.95276,0.1908,0.971698,0.1244,0.985531,9.2542
2367,24,10,9,1,a,100,1,a,152,0.3802,0.801157,0.0968,0.869835,0.063,0.895238,6.588
2368,25,1,2,0,d,160,0,d,157,59.652,1.017243,5.4808,1.000036,15.9248,1.002788,54.0566
2369,25,1,3,0,F,432,0,F,432,73.5956,1.0,4.8506,1.0,11.4888,1.0,74.0284
2370,25,1,4,0,F,432,0,F,432,32.2416,1.0,1.784,1.0,3.641,1.0,48.1988
2371,25,1,5,0,F,432,0,F,432,15.7688,1.0,0.8558,1.0,1.6322,1.0,39.1336
2372,25,1,6,1,F,192,1,F,192,9.224,1.0,0.8882,1.0,1.6204,1.0,22.0056
2373,25,1,7,1,F,192,1,F,192,3.6698,1.0,0.7572,1.0,0.8606,1.0,15.0026
2374,25,1,8,1,F,192,1,F,192,1.8742,1.0,0.4186,1.0,0.4408,1.0,12.22
2375,25,1,9,1,L,226,1,F,192,1.0862,1.11729,0.2754,1.070443,0.1818,1.039604,12.1612
2376,25,2,0,0,g,307,0,g,294,96.4716,1.044237,8.0362,1.021552,22.8474,1.045642,86.7504
2377,25,2,1,0,d,160,0,d,157,59.5202,1.017282,5.4768,1.00011,15.863,1.003177,53.921
2378,25,2,2,0,g,307,0,g,293,95.0654,1.047531,8.1748,1.029823,23.1674,1.047696,86.3314
2379,25,2,3,0,F,432,0,F,432,73.4602,1.0,4.8786,1.0,11.4028,1.0,73.9188
2380,25,2,4,0,F,432,0,F,432,36.0016,1.0,2.044,1.0,4.136,1.0,50.7608
2381,25,2,5,0,F,432,0,F,432,18.2386,1.0,1.0186,1.0,1.8886,1.0,40.8132
2382,25,2,6,1,F,192,1,F,192,10.8784,1.0,0.9964,1.0,1.7444,1.0,23.171
2383,25,2,7,1,F,192,1,F,192,4.5294,1.0,0.9366,1.0,1.0072,1.0,16.277
2384,25,2,8,1,F,192,1,F,192,2.394,1.0,0.5214,1.0,0.5726,1.0,13.0406
2385,25,2,9,1,F,192,1,F,192,1.2084,1.0,0.3012,1.0,0.1972,1.0,11.1434
2386,25,2,10,1,F,192,1,F,192,0.783,1.0,0.196,1.0,0.1358,1.0,10.4184
2387,25,3,0,0,F,432,0,F,432,51.3892,1.0,3.0948,1.0,6.7764,1.0,60.6522
2388,25,3,1,0,F,432,0,F,432,73.692,1.0,4.8746,1.0,11.5538,1.0,74.1218
2389,25,3,2,0,F,432,0,F,432,73.401,1.0,4.8252,1.0,11.3098,1.0,73.8522
2390,25,3,3,0,F,432,0,F,432,51.1118,1.0,3.207,1.0,6.7006,1.0,60.5464
2391,25,3,4,0,F,432,0,F,432,32.2026,1.0,1.8148,1.0,3.526,1.0,48.1716
2392,25,3,5,0,F,432,0,F,432,18.3274,1.0,1.01,1.0,1.8778,1.0,40.867
2393,25,3,6,1,F,192,1,F,192,11.4638,1.0,1.0752,1.0,1.7186,1.0,23.4846
2394,25,3,7,1,F,192,1,F,192,5.18,1.0,0.9882,1.0,1.1836,1.0,17.2514
2395,25,3,8,1,F,192,1,F,192,2.7316,1.0,0.5808,1.0,0.6836,1.0,13.5408
2396,25,3,9,1,F,192,1,F,192,1.4208,1.0,0.3526,1.0,0.2528,1.0,11.496
2397,25,3,10,1,L,226,1,F,192,0.9232,1.111352,0.224,1.052679,0.1616,1.055693,11.859
2398,25,4,0,0,F,432,0,F,432,23.275,1.0,1.258,1.0,2.4742,1.0,43.2814
2399,25,4,1,0,F,432,0,F,432,31.8044,1.0,1.7164,1.0,3.5506,1.0,47.9086
2400,25,4,2,0,F,432,0,F,432,35.5778,1.0,1.9752,1.0,4.1192,1.0,50.4508
2401,25,4,3,0,F,432,0,F,432,31.788,1.0,1.7344,1.0,3.5202,1.0,47.8944
2402,25,4,4,0,F,432,0,F,432,23.0354,1.0,1.2484,1.0,2.478,1.0,43.1942
2403,25,4,5,0,F,432,0,F,432,15.7596,1.0,0.8318,1.0,1.6194,1.0,39.0726
2404,25,4,6,1,F,192,1,F,192,10.7824,1.0,1.023,1.0,1.7492,1.0,23.1252
2405,25,4,7,1,F,192,1,F,192,5.1822,1.0,0.9704,1.0,1.1548,1.0,17.2474
2406,25,4,8,1,F,192,1,F,192,2.7934,1.0,0.6114,1.0,0.6944,1.0,13.6544
2407,25,4,9,1,F,192,1,F,192,1.5996,1.0,0.3908,1.0,0.3178,1.0,11.7834
2408,25,4,10,1,F,192,1,F,192,0.9548,1.0,0.2404,1.0,0.1634,1.0,10.7104
2409,25,4,11,1,d,100,1,d,145,0.3454,0.805443,0.0932,0.864807,0.0546,0.897436,6.5304
2410,25,5,0,1,F,192,1,F,192,13.1238,1.0,1.2268,1.0,1.7372,1.0,24.3728
2411,25,5,1,0,F,432,0,F,432,15.7594,1.0,0.8366,1.0,1.6172,1.0,39.098
2412,25,5,2,0,F,432,0,F,432,18.2544,1.0,0.9614,1.0,1.8642,1.0,40.7794
2413,25,5,3,0,F,432,0,F,432,18.1644,1.0,0.9696,1.0,1.938,1.0,40.7804
2414,25,5,4,0,F,432,0,F,432,15.58,1.0,0.8228,1.0,1.5946,1.0,39.0454
2415,25,5,5,1,F,192,1,F,192,13.1108,1.0,1.2452,1.0,1.6974,1.0,24.3396
2416,25,5,6,1,F,192,1,F,192,9.1426,1.0,0.8472,1.0,1.6276,1.0,21.9338
2417,25,5,7,1,F,192,1,F,192,4.4836,1.0,0.8706,1.0,1.0576,1.0,16.2298
2418,25,5,8,1,F,192,1,F,192,2.7606,1.0,0.6136,1.0,0.646,1.0,13.5912
2419,25,5,9,1,F,192,1,F,192,1.556,1.0,0.369,1.0,0.3208,1.0,11.715
2420,25,5,10,1,L,226,1,F,192,1.0194,1.111046,0.2514,1.065235,0.1814,1.046307,12.03
2421,25,6,0,1,F,192,1,F,192,5.4174,1.0,1.0086,1.0,1.1738,1.0,17.6136
2422,25,6,1,1,F,192,1,F,192,9.1816,1.0,0.8346,1.0,1.6688,1.0,21.9778
2423,25,6,2,1,F,192,1,F,192,10.8122,1.0,1.0186,1.0,1.7416,1.0,23.1594
2424,25,6,3,1,F,192,1,F,192,11.4594,1.0,1.0854,1.0,1.74,1.0,23.4966
2425,25,6,4,1,F,192,1,F,192,10.7746,1.0,1.0022,1.0,1.7592,1.0,23.122
2426,25,6,5,1,F,192,1,F,192,9.1566,1.0,0.8434,1.0,1.6134,1.0,21.9764
2427,25,6,6,1,F,192,1,F,192,5.5104,1.0,1.0316,1.0,1.2238,1.0,17.728
2428,25,6,7,1,F,192,1,F,192,3.5428,1.0,0.6884,1.0,0.8732,1.0,14.81
2429,25,6,8,1,F,192,1,F,192,2.4042,1.0,0.5044,1.0,0.6128,1.0,13.0568
2430,25,6,9,1,F,192,1,F,192,1.4596,1.0,0.3624,1.0,0.2718,1.0,11.5408
2431,25,6,10,1,L,226,1,F,192,1.003,1.11665,0.2582,1.060418,0.1654,1.042322,11.9952
2432,25,7,0,1,F,192,1,F,192,2.7506,1.0,0.5762,1.0,0.6764,1.0,13.5902
2433,25,7,1,1,F,192,1,F,192,3.625,1.0,0.7526,1.0,0.8812,1.0,14.9278
2434,25,7,2,1,F,192,1,F,192,4.457,1.0,0.8812,1.0,1.031,1.0,16.1974
2435,25,7,3,1,F,192,1,F,192,5.1228,1.0,0.9584,1.0,1.1832,1.0,17.1846
2436,25,7,4,1,F,192,1,F,192,5.1412,1.0,0.976,1.0,1.1348,1.0,17.1948
2437,25,7,5,1,F,192,1,F,192,4.5608,1.0,0.939,1.0,1.0672,1.0,16.3158
2438,25,7,6,1,F,192,1,F,192,3.6612,1.0,0.754,1.0,0.8818,1.0,14.9564
2439,25,7,7,1,F,192,1,F,192,2.7122,1.0,0.5822,1.0,0.7074,1.0,13.5212
2440,25,7,8,1,F,192,1,F,192,1.8494,1.0,0.4172,1.0,0.4202,1.0,12.179
2441,25,7,9,1,F,192,1,F,192,1.293,1.0,0.3452,1.0,0.1992,1.0,11.2806
2442,25,7,10,1,L,226,1,F,192,0.9182,1.109344,0.2324,1.061962,0.165,1.055758,11.8282
2443,25,7,11,1,d,100,1,d,146,0.3462,0.798382,0.0896,0.845982,0.0528,0.905303,6.5292
2444,25,8,0,1,F,192,1,F,192,1.361,1.0,0.3406,1.0,0.2476,1.0,11.3874
2445,25,8,1,1,F,192,1,F,192,1.866,1.0,0.4268,1.0,0.423,1.0,12.2076
2446,25,8,2,1,F,192,1,F,192,2.3766,1.0,0.4984,1.0,0.599,1.0,13.0212
2447,25,8,3,1,F,192,1,F,192,2.6722,1.0,0.5794,1.0,0.668,1.0,13.4648
2448,25,8,4,1,F,192,1,F,192,2.809,1.0,0.5852,1.0,0.7224,1.0,13.6906
2449,25,8,5,1,F,192,1,F,192,2.7042,1.0,0.592,1.0,0.6802,1.0,13.4972
2450,25,8,6,1,F,192,1,F,192,2.3832,1.0,0.5032,1.0,0.601,1.0,13.0278
2451,25,8,7,1,F,192,1,F,192,1.9304,1.0,0.434,1.0,0.4638,1.0,12.3104
2452,25,8,8,1,F,192,1,F,192,1.3674,1.0,0.3334,1.0,0.2662,1.0,11.407
2453,25,8,9,1,F,192,1,F,192,1.0266,1.0,0.2536,1.0,0.1664,1.0,10.8356
2454,25,8,10,1,F,192,1,F,192,0.7732,1.0,0.2016,1.0,0.1442,1.0,10.3884
2455,25,9,0,1,b,164,1,F,192,0.7658,0.953513,0.2008,0.974104,0.1208,0.986755,9.3262
2456,25,9,1,1,F,192,1,F,192,1.07,1.0,0.266,1.0,0.1876,1.0,10.911
2457,25,9,2,1,F,192,1,F,192,1.2506,1.0,0.3266,1.0,0.2144,1.0,11.2002
2458,25,9,3,1,F,192,1,F,192,1.4308,1.0,0.3486,1.0,0.2768,1.0,11.4996
2459,25,9,4,1,F,192,1,F,192,1.5836,1.0,0.3756,1.0,0.3146,1.0,11.7396
2460,25,9,5,1,F,192,1,F,192,1.5978,1.0,0.3862,1.0,0.3196,1.0,11.7714
2461,25,9,6,1,F,192,1,F,192,1.4622,1.0,0.3562,1.0,0.2818,1.0,11.5632
2462,25,9,7,1,F,192,1,F,192,1.26,1.0,0.3304,1.0,0.1978,1.0,11.2108
2463,25,9,8,1,L,226,1,F,192,1.09,1.112661,0.276,1.068116,0.186,1.043011,12.1538
2464,25,9,9,1,b,164,1,F,192,0.7134,0.962153,0.1756,0.980638,0.1308,0.986239,9.258
2465,25,9,10,1,a,100,1,a,166,0.3602,0.791782,0.0932,0.854077,0.0654,0.874618,6.5508
2466,25,10,1,1,a,100,1,a,167,0.397,0.768262,0.1102,0.829401,0.056,0.885714,6.5762
2467,25,10,2,1,F,192,1,F,192,0.8042,1.0,0.2046,1.0,0.1366,1.0,10.4538
2468,25,10,3,1,L,226,1,F,192,0.9354,1.109044,0.237,1.070042,0.1596,1.04386,11.8554
2469,25,10,4,1,L,226,1,F,192,1.0326,1.110207,0.2622,1.062548,0.177,1.038418,12.0518
2470,25,10,5,1,L,226,1,F,192,1.0278,1.116365,0.2644,1.056732,0.1778,1.049494,12.0594
2471,25,10,6,1,F,192,1,F,192,0.941,1.0,0.2354,1.0,0.1692,1.0,10.691
2472,25,10,7,1,L,226,1,F,192,0.9022,1.105963,0.2322,1.061154,0.1588,1.046599,11.7972
2473,25,10,8,1,F,192,1,F,192,0.8132,1.0,0.2072,1.0,0.1388,1.0,10.4584
2474,25,11,4,1,d,100,1,d,145,0.3582,0.793412,0.0994,0.853119,0.0538,0.881041,6.5386
2475,25,11,7,1,d,100,1,d,146,0.3382,0.811946,0.0882,0.866213,0.0536,0.88806,6.5288
2476,26,1,2,0,d,160,0,d,157,54.5634,1.018463,4.6156,1.0,13.424,1.000909,50.465
2477,26,1,3,0,F,432,0,F,432,67.5826,1.0,4.3652,1.0,10.0062,1.0,70.293
2478,26,1,4,0,F,432,0,F,432,30.2624,1.0,1.6164,1.0,3.2538,1.0,46.8454
2479,26,1,5,0,F,432,0,F,432,14.9648,1.0,0.7294,1.0,1.4348,1.0,38.5804
2480,26,1,6,1,F,192,1,F,192,8.7528,1.0,0.7942,1.0,1.4662,1.0,21.6116
2481,26,1,7,1,F,192,1,F,192,3.4438,1.0,0.683,1.0,0.8056,1.0,14.6984
2482,26,1,8,1,F,192,1,F,192,1.7878,1.0,0.3856,1.0,0.4082,1.0,12.082
2483,26,1,9,1,F,192,1,F,192,1.043,1.0,0.269,1.0,0.1682,1.0,10.8566
2484,26,1,10,1,a,100,1,a,167,0.3576,0.784676,0.0948,0.837553,0.0534,0.902622,6.5432
2485,26,2,0,0,g,307,0,g,294,87.709,1.044155,6.8754,1.013876,19.2438,1.04787,80.6918
2486,26,2,1,0,d,160,0,d,157,54.2582,1.018548,4.5754,1.000044,13.366,1.001152,50.279
2487,26,2,2,0,g,307,0,g,293,86.6074,1.047645,6.933,1.020107,19.3548,1.050468,80.3192
2488,26,2,3,0,F,432,0,F,432,67.5352,1.0,4.3242,1.0,9.953,1.0,70.2734
2489,26,2,4,0,F,432,0,F,432,33.7306,1.0,1.766,1.0,3.6324,1.0,49.0908
2490,26,2,5,0,F,432,0,F,432,17.1046,1.0,0.8842,1.0,1.6934,1.0,40.152
2491,26,2,6,1,F,192,1,F,192,10.2974,1.0,0.8896,1.0,1.6056,1.0,22.763
2492,26,2,7,1,F,192,1,F,192,4.1874,1.0,0.7952,1.0,0.9244,1.0,15.8342
2493,26,2,8,1,F,192,1,F,192,2.2266,1.0,0.4682,1.0,0.5376,1.0,12.7916
2494,26,2,9,1,F,192,1,F,192,1.1406,1.0,0.2642,1.0,0.1778,1.0,11.0324
2495,26,2,10,1,b,164,1,F,192,0.6148,0.964216,0.1526,0.984273,0.1024,0.992187,9.0944
2496,26,3,0,0,F,432,0,F,432,48.0778,1.0,2.7776,1.0,5.9428,1.0,58.6028
2497,26,3,1,0,F,432,0,F,432,67.5426,1.0,4.2774,1.0,9.926,1.0,70.2398
2498,26,3,2,0,F,432,0,F,432,67.3358,1.0,4.3032,1.0,9.8526,1.0,70.0574
2499,26,3,3,0,F,432,0,F,432,48.1944,1.0,2.8172,1.0,6.077,1.0,58.73
2500,26,3,4,0,F,432,0,F,432,30.2264,1.0,1.5916,1.0,3.157,1.0,46.7912
2501,26,3,5,0,F,432,0,F,432,17.26,1.0,0.8814,1.0,1.71,1.0,40.2036
2502,26,3,6,1,F,192,1,F,192,10.9226,1.0,0.9884,1.0,1.6004,1.0,23.0932
2503,26,3,7,1,F,192,1,F,192,4.8124,1.0,0.886,1.0,1.055,1.0,16.7508
2504,26,3,8,1,F,192,1,F,192,2.5422,1.0,0.512,1.0,0.6068,1.0,13.2768
2505,26,3,9,1,F,192,1,F,192,1.3134,1.0,0.3016,1.0,0.2258,1.0,11.3248
2506,26,3,10,1,L,226,1,F,192,0.848,1.106604,0.2036,1.046169,0.1444,1.048476,11.7128
2507,26,4,0,0,F,432,0,F,432,21.9356,1.0,1.134,1.0,2.2456,1.0,42.6372
2508,26,4,1,0,F,432,0,F,432,29.9602,1.0,1.5714,1.0,3.2042,1.0,46.6258
2509,26,4,2,0,F,432,0,F,432,33.5582,1.0,1.7944,1.0,3.6664,1.0,49.0408
2510,26,4,3,0,F,432,0,F,432,29.7426,1.0,1.5196,1.0,3.131,1.0,46.5028
2511,26,4,4,0,F,432,0,F,432,21.822,1.0,1.1272,1.0,2.2086,1.0,42.494
2512,26,4,5,0,F,432,0,F,432,14.8522,1.0,0.7774,1.0,1.4472,1.0,38.4004
2513,26,4,6,1,F,192,1,F,192,10.2886,1.0,0.928,1.0,1.6174,1.0,22.7828
2514,26,4,7,1,F,192,1,F,192,4.795,1.0,0.8878,1.0,1.0536,1.0,16.7146
2515,26,4,8,1,F,192,1,F,192,2.6136,1.0,0.5402,1.0,0.619,1.0,13.3828
2516,26,4,9,1,F,192,1,F,192,1.4974,1.0,0.3314,1.0,0.2894,1.0,11.6222
2517,26,4,10,1,L,226,1,F,192,0.8928,1.101927,0.2134,1.047798,0.1522,1.034166,11.7772
2518,26,5,0,1,F,192,1,F,192,12.5284,1.0,1.1296,1.0,1.5952,1.0,23.9864
2519,26,5,1,0,F,432,0,F,432,14.9404,1.0,0.739,1.0,1.458,1.0,38.5384
2520,26,5,2,0,F,432,0,F,432,17.2154,1.0,0.8386,1.0,1.6992,1.0,40.217
2521,26,5,3,0,F,432,0,F,432,17.3924,1.0,0.9176,1.0,1.7232,1.0,40.308
2522,26,5,4,0,F,432,0,F,432,14.7928,1.0,0.7538,1.0,1.4194,1.0,38.4582
2523,26,5,5,1,F,192,1,F,192,12.461,1.0,1.0868,1.0,1.5938,1.0,23.9014
2524,26,5,6,1,F,192,1,F,192,8.6384,1.0,0.7776,1.0,1.4788,1.0,21.5114
2525,26,5,7,1,F,192,1,F,192,4.1602,1.0,0.7964,1.0,0.9716,1.0,15.7722
2526,26,5,8,1,F,192,1,F,192,2.5648,1.0,0.556,1.0,0.601,1.0,13.3052
2527,26,5,9,1,F,192,1,F,192,1.4428,1.0,0.3284,1.0,0.2922,1.0,11.5378
2528,26,5,10,1,L,226,1,F,192,0.9424,1.098048,0.2288,1.051573,0.146,1.028767,11.8686
2529,26,6,0,1,F,192,1,F,192,5.0314,1.0,0.9098,1.0,1.0732,1.0,17.1226
2530,26,6,1,1,F,192,1,F,192,8.7144,1.0,0.7632,1.0,1.5296,1.0,21.6486
2531,26,6,2,1,F,192,1,F,192,10.2414,1.0,0.901,1.0,1.57,1.0,22.6992
2532,26,6,3,1,F,192,1,F,192,10.9098,1.0,0.959,1.0,1.617,1.0,23.1228
2533,26,6,4,1,F,192,1,F,192,10.3026,1.0,0.9092,1.0,1.5998,1.0,22.7526
2534,26,6,5,1,F,192,1,F,192,8.621,1.0,0.7768,1.0,1.4834,1.0,21.5278
2535,26,6,6,1,F,192,1,F,192,5.2276,1.0,0.9344,1.0,1.1054,1.0,17.3798
2536,26,6,7,1,F,192,1,F,192,3.3006,1.0,0.6314,1.0,0.7696,1.0,14.4782
2537,26,6,8,1,F,192,1,F,192,2.245,1.0,0.4678,1.0,0.5442,1.0,12.823
2538,26,6,9,1,F,192,1,F,192,1.361,1.0,0.3256,1.0,0.2406,1.0,11.389
2539,26,6,10,1,L,226,1,F,192,0.9122,1.102609,0.2174,1.046918,0.1456,1.042582,11.8078
