,Slinks,Lpgbt Id,link variable,Total lpGBT of Slinks,total rate,lpGBT Rates,FPGA,Event-Buffer,Total lpGBT of FPGA,Total Rate of FPGA
0,1,200,single,4.0,465.3248,200.25310000000002,26.0,30.0,55.0,5483.606559984858
1,1,711,single,4.0,465.3248,97.2717,26.0,30.0,55.0,5483.606559984858
2,1,1144,single,4.0,465.3248,70.0128,26.0,30.0,55.0,5483.606559984858
3,1,794,single,4.0,465.3248,97.7872,26.0,30.0,55.0,5483.606559984858
4,2,658,single,4.0,461.25548,200.3191,27.0,30.0,53.0,5471.04649
5,2,1158,single,4.0,461.25548,72.30969999999999,27.0,30.0,53.0,5471.04649
6,2,1066,single,4.0,461.25548,89.08778,27.0,30.0,53.0,5471.04649
7,2,1052,single,4.0,461.25548,99.5389,27.0,30.0,53.0,5471.04649
8,3,202,single,5.0,447.93449999999996,200.3193,5.0,30.0,54.0,5478.26285
9,3,869,single,5.0,447.93449999999996,96.586,5.0,30.0,54.0,5478.26285
10,3,370,single,5.0,447.93449999999996,80.9265,5.0,30.0,54.0,5478.26285
11,3,1318,single,5.0,447.93449999999996,49.724599999999995,5.0,30.0,54.0,5478.26285
12,3,1399,single,5.0,447.93449999999996,20.3781,5.0,30.0,54.0,5478.26285
13,4,911,single,7.0,444.27553,81.63197,17.0,30.0,55.0,5520.83635
14,4,1264,single,7.0,444.27553,65.7261,17.0,30.0,55.0,5520.83635
15,4,1374,single,7.0,444.27553,12.4012,17.0,30.0,55.0,5520.83635
16,4,1134,single,7.0,444.27553,55.844359999999995,17.0,30.0,55.0,5520.83635
17,4,1468,single,7.0,444.27553,27.9858,17.0,30.0,55.0,5520.83635
18,5,656,single,5.0,470.82353,200.74779999999998,17.0,30.0,55.0,5520.83635
19,5,979,single,5.0,470.82353,89.9805,17.0,30.0,55.0,5520.83635
20,5,1178,single,5.0,470.82353,64.2833,17.0,30.0,55.0,5520.83635
21,5,873,single,5.0,470.82353,59.84712999999999,17.0,30.0,55.0,5520.83635
22,5,595,single,5.0,470.82353,55.9648,17.0,30.0,55.0,5520.83635
23,6,865,single,5.0,463.9566,92.46369999999999,22.0,29.0,53.0,5538.50017
24,6,1147,single,5.0,463.9566,68.775,22.0,29.0,53.0,5538.50017
25,6,365,single,5.0,463.9566,101.64210000000001,22.0,29.0,53.0,5538.50017
26,7,690,single,5.0,456.49395000000004,205.537,20.0,29.0,52.0,5486.72167
27,7,340,single,5.0,456.49395000000004,91.02380000000001,20.0,29.0,52.0,5486.72167
28,7,736,single,5.0,456.49395000000004,77.2863,20.0,29.0,52.0,5486.72167
29,7,1110,single,5.0,456.49395000000004,54.92275,20.0,29.0,52.0,5486.72167
30,7,1473,single,5.0,456.49395000000004,27.7241,20.0,29.0,52.0,5486.72167
31,8,688,single,5.0,469.55462,205.90820000000002,17.0,30.0,55.0,5520.83635
32,8,944,single,5.0,469.55462,75.01994000000002,17.0,30.0,55.0,5520.83635
33,8,1252,single,5.0,469.55462,70.43782,17.0,30.0,55.0,5520.83635
34,8,1148,single,5.0,469.55462,62.641,17.0,30.0,55.0,5520.83635
35,8,1171,single,5.0,469.55462,55.54766,17.0,30.0,55.0,5520.83635
36,9,470,single,6.0,451.1409,206.6837,27.0,30.0,53.0,5471.04649
37,9,796,single,6.0,451.1409,78.0308,27.0,30.0,53.0,5471.04649
38,9,1077,single,6.0,451.1409,63.4393,27.0,30.0,53.0,5471.04649
39,9,1478,single,6.0,451.1409,27.7235,27.0,30.0,53.0,5471.04649
40,9,1040,single,6.0,451.1409,55.3501,27.0,30.0,53.0,5471.04649
41,9,1407,single,6.0,451.1409,19.9135,27.0,30.0,53.0,5471.04649
42,10,472,single,4.0,473.51629999999994,206.69279999999998,9.0,30.0,55.0,5494.77359
43,10,1009,single,4.0,473.51629999999994,94.1201,9.0,30.0,55.0,5494.77359
44,10,550,single,4.0,473.51629999999994,98.04629999999999,9.0,30.0,55.0,5494.77359
45,10,650,single,4.0,473.51629999999994,74.6571,9.0,30.0,55.0,5494.77359
46,11,594,single,4.0,471.53013999999996,208.39139999999998,17.0,30.0,55.0,5520.83635
47,11,829,single,4.0,471.53013999999996,85.71390000000001,17.0,30.0,55.0,5520.83635
48,11,940,single,4.0,471.53013999999996,84.39239999999998,17.0,30.0,55.0,5520.83635
49,11,676,single,4.0,471.53013999999996,93.03244,17.0,30.0,55.0,5520.83635
50,12,592,single,4.0,468.5624,208.6793,3.0,30.0,55.0,5546.324860000001
51,12,1214,single,4.0,468.5624,68.9031,3.0,30.0,55.0,5546.324860000001
52,12,770,single,4.0,468.5624,97.365,3.0,30.0,55.0,5546.324860000001
53,12,803,single,4.0,468.5624,93.615,3.0,30.0,55.0,5546.324860000001
54,13,387,single,4.0,454.0005,209.7867,3.0,30.0,55.0,5546.324860000001
55,13,1056,single,4.0,454.0005,97.44810000000001,3.0,30.0,55.0,5546.324860000001
56,13,1195,single,4.0,454.0005,95.69649999999999,3.0,30.0,55.0,5546.324860000001
57,13,785,single,4.0,454.0005,51.0692,3.0,30.0,55.0,5546.324860000001
58,14,386,single,4.0,460.41819999999996,209.97379999999998,9.0,30.0,55.0,5494.77359
59,14,1263,single,4.0,460.41819999999996,85.9288,9.0,30.0,55.0,5494.77359
60,14,651,single,4.0,460.41819999999996,74.5613,9.0,30.0,55.0,5494.77359
61,14,425,single,4.0,460.41819999999996,89.95430000000002,9.0,30.0,55.0,5494.77359
62,15,500,single,4.0,442.70230000000004,210.1307,6.0,30.0,56.0,5454.78527
63,15,517,single,4.0,442.70230000000004,101.4553,6.0,30.0,56.0,5454.78527
64,15,1280,single,4.0,442.70230000000004,65.31020000000001,6.0,30.0,56.0,5454.78527
65,15,972,single,4.0,442.70230000000004,65.8061,6.0,30.0,56.0,5454.78527
66,16,357,single,5.0,453.9001999999999,210.1666,5.0,30.0,54.0,5478.26285
67,16,647,single,5.0,453.9001999999999,99.4091,5.0,30.0,54.0,5478.26285
68,16,746,single,5.0,453.9001999999999,72.07600000000001,5.0,30.0,54.0,5478.26285
69,16,1324,single,5.0,453.9001999999999,48.7994,5.0,30.0,54.0,5478.26285
70,16,1456,single,5.0,453.9001999999999,23.4491,5.0,30.0,54.0,5478.26285
71,17,502,single,5.0,456.27791,210.2038,20.0,29.0,52.0,5486.72167
72,17,766,single,5.0,456.27791,79.44829999999999,20.0,29.0,52.0,5486.72167
73,17,515,single,5.0,456.27791,85.7589,20.0,29.0,52.0,5486.72167
74,17,1330,single,5.0,456.27791,56.45791,20.0,29.0,52.0,5486.72167
75,17,1420,single,5.0,456.27791,24.409000000000002,20.0,29.0,52.0,5486.72167
76,18,356,single,6.0,441.80053,210.23329999999999,7.0,29.0,55.0,5404.5602
77,18,1172,single,6.0,441.80053,69.122,7.0,29.0,55.0,5404.5602
78,18,1007,single,6.0,441.80053,76.38503,7.0,29.0,55.0,5404.5602
79,18,1373,single,6.0,441.80053,12.3994,7.0,29.0,55.0,5404.5602
80,18,1317,single,6.0,441.80053,49.2338,7.0,29.0,55.0,5404.5602
81,18,1415,single,6.0,441.80053,24.427,7.0,29.0,55.0,5404.5602
82,19,72,single,4.0,469.2315,211.6275,5.0,30.0,54.0,5478.26285
83,19,587,single,4.0,469.2315,76.2787,5.0,30.0,54.0,5478.26285
84,19,743,single,4.0,469.2315,91.08482,5.0,30.0,54.0,5478.26285
85,19,643,single,4.0,469.2315,90.24047999999999,5.0,30.0,54.0,5478.26285
86,20,74,single,5.0,446.6463,211.6944,4.0,30.0,54.0,5445.847860015299
87,20,390,single,5.0,446.6463,95.5751,4.0,30.0,54.0,5445.847860015299
88,20,931,single,5.0,446.6463,68.838,4.0,30.0,54.0,5445.847860015299
89,20,1425,single,5.0,446.6463,23.9386,4.0,30.0,54.0,5445.847860015299
90,20,1133,single,5.0,446.6463,46.6002,4.0,30.0,54.0,5445.847860015299
91,21,626,single,4.0,439.18600000000004,213.5566,23.0,29.0,54.0,5426.7255399999995
92,21,607,single,4.0,439.18600000000004,100.07140000000001,23.0,29.0,54.0,5426.7255399999995
93,21,1130,single,4.0,439.18600000000004,64.8164,23.0,29.0,54.0,5426.7255399999995
94,21,1268,single,4.0,439.18600000000004,60.74159999999999,23.0,29.0,54.0,5426.7255399999995
95,22,624,single,4.0,467.50576,214.11989999999997,25.0,30.0,51.0,5532.28901
96,22,704,single,4.0,467.50576,80.9778,25.0,30.0,51.0,5532.28901
97,22,1291,single,4.0,467.50576,72.86676,25.0,30.0,51.0,5532.28901
98,22,734,single,4.0,467.50576,99.5413,25.0,30.0,51.0,5532.28901
99,23,136,single,4.0,452.22469,214.637,21.0,29.0,53.0,5461.821340000041
100,23,1104,single,4.0,452.22469,87.06454000000001,21.0,29.0,53.0,5461.821340000041
101,23,613,single,4.0,452.22469,95.19628,21.0,29.0,53.0,5461.821340000041
102,23,1211,single,4.0,452.22469,55.32687,21.0,29.0,53.0,5461.821340000041
103,24,138,single,4.0,439.4644,214.7686,7.0,29.0,55.0,5404.5602
104,24,702,single,4.0,439.4644,101.5189,7.0,29.0,55.0,5404.5602
105,24,1051,single,4.0,439.4644,99.52080000000001,7.0,29.0,55.0,5404.5602
106,24,1444,single,4.0,439.4644,23.6561,7.0,29.0,55.0,5404.5602
107,25,530,single,4.0,445.78438,219.1277,10.0,30.0,57.0,5477.65644
108,25,608,single,4.0,445.78438,80.6747,10.0,30.0,57.0,5477.65644
109,25,451,single,4.0,445.78438,89.9092,10.0,30.0,57.0,5477.65644
110,25,1138,single,4.0,445.78438,56.07278,10.0,30.0,57.0,5477.65644
111,26,528,single,5.0,453.5048,219.29579999999999,25.0,30.0,51.0,5532.28901
112,26,1090,single,5.0,453.5048,96.93010000000001,25.0,30.0,51.0,5532.28901
113,26,1091,single,5.0,453.5048,96.9862,25.0,30.0,51.0,5532.28901
114,26,1393,single,5.0,453.5048,20.3822,25.0,30.0,51.0,5532.28901
115,26,1410,single,5.0,453.5048,19.9105,25.0,30.0,51.0,5532.28901
116,27,410,single,4.0,470.18384000000003,222.47500000000002,4.0,30.0,54.0,5445.847860015299
117,27,1239,single,4.0,470.18384000000003,91.39433,4.0,30.0,54.0,5445.847860015299
118,27,361,single,4.0,470.18384000000003,93.77629999999999,4.0,30.0,54.0,5445.847860015299
119,27,781,single,4.0,470.18384000000003,62.53821000000001,4.0,30.0,54.0,5445.847860015299
120,28,408,single,5.0,443.79958000000005,222.559,2.0,30.0,54.0,5502.079069999999
121,28,59,single,5.0,443.79958000000005,83.872,2.0,30.0,54.0,5502.079069999999
122,28,1272,single,5.0,443.79958000000005,69.49162000000001,2.0,30.0,54.0,5502.079069999999
123,28,1191,single,5.0,443.79958000000005,55.47676,2.0,30.0,54.0,5502.079069999999
124,28,1375,single,5.0,443.79958000000005,12.4002,2.0,30.0,54.0,5502.079069999999
125,29,562,single,5.0,452.34524,223.7453,27.0,30.0,53.0,5471.04649
126,29,798,single,5.0,452.34524,85.57234,27.0,30.0,53.0,5471.04649
127,29,1258,single,5.0,452.34524,66.4863,27.0,30.0,53.0,5471.04649
128,29,1424,single,5.0,452.34524,23.951999999999998,27.0,30.0,53.0,5471.04649
129,29,621,single,5.0,452.34524,52.5893,27.0,30.0,53.0,5471.04649
130,30,560,single,5.0,471.1345,224.16449999999998,1.0,30.0,52.0,5514.00286
131,30,1295,single,5.0,471.1345,64.9745,1.0,30.0,52.0,5514.00286
132,30,807,single,5.0,471.1345,73.1751,1.0,30.0,52.0,5514.00286
133,30,1059,single,5.0,471.1345,61.1178,1.0,30.0,52.0,5514.00286
134,30,571,single,5.0,471.1345,47.7026,1.0,30.0,52.0,5514.00286
135,31,440,single,5.0,451.60630000000003,225.882,14.0,30.0,53.0,5495.4187
136,31,579,single,5.0,451.60630000000003,84.8672,14.0,30.0,53.0,5495.4187
137,31,1251,single,5.0,451.60630000000003,72.8963,14.0,30.0,53.0,5495.4187
138,31,1391,single,5.0,451.60630000000003,20.3675,14.0,30.0,53.0,5495.4187
139,31,1088,single,5.0,451.60630000000003,47.5933,14.0,30.0,53.0,5495.4187
140,32,438,single,6.0,481.84680000000003,225.937,10.0,30.0,57.0,5477.65644
141,32,1145,single,6.0,481.84680000000003,70.1286,10.0,30.0,57.0,5477.65644
142,32,737,single,6.0,481.84680000000003,77.2247,10.0,30.0,57.0,5477.65644
143,32,1273,single,6.0,481.84680000000003,63.762100000000004,10.0,30.0,57.0,5477.65644
144,32,1388,single,6.0,481.84680000000003,20.3805,10.0,30.0,57.0,5477.65644
145,32,1423,single,6.0,481.84680000000003,24.4139,10.0,30.0,57.0,5477.65644
146,33,297,single,4.0,454.32630000000006,228.3437,13.0,29.0,54.0,5466.72564
147,33,640,single,4.0,454.32630000000006,82.7116,13.0,29.0,54.0,5466.72564
148,33,1231,single,4.0,454.32630000000006,84.95049999999999,13.0,29.0,54.0,5466.72564
149,33,529,single,4.0,454.32630000000006,58.3205,13.0,29.0,54.0,5466.72564
150,34,296,single,4.0,436.78909999999996,228.55699999999996,24.0,30.0,54.0,5496.985009999927
151,34,1071,single,4.0,436.78909999999996,67.79069999999999,24.0,30.0,54.0,5496.985009999927
152,34,429,single,4.0,436.78909999999996,97.52629999999999,24.0,30.0,54.0,5496.985009999927
153,34,731,single,4.0,436.78909999999996,42.9151,24.0,30.0,54.0,5496.985009999927
154,35,327,single,4.0,443.7472,228.602,19.0,30.0,56.0,5518.365479999992
155,35,683,single,4.0,443.7472,71.0506,19.0,30.0,56.0,5518.365479999992
156,35,545,single,4.0,443.7472,82.9013,19.0,30.0,56.0,5518.365479999992
157,35,1096,single,4.0,443.7472,61.19330000000001,19.0,30.0,56.0,5518.365479999992
158,36,326,single,5.0,449.29336,228.8748,20.0,29.0,52.0,5486.72167
159,36,1221,single,5.0,449.29336,72.94156,20.0,29.0,52.0,5486.72167
160,36,744,single,5.0,449.29336,99.6393,20.0,29.0,52.0,5486.72167
161,36,1458,single,5.0,449.29336,23.4386,20.0,29.0,52.0,5486.72167
162,36,1416,single,5.0,449.29336,24.3991,20.0,29.0,52.0,5486.72167
163,37,861,single,6.0,445.42415000000005,84.53665000000001,3.0,30.0,55.0,5546.324860000001
164,37,549,single,6.0,445.42415000000005,97.88589999999999,3.0,30.0,55.0,5546.324860000001
165,37,1387,single,6.0,445.42415000000005,12.2093,3.0,30.0,55.0,5546.324860000001
166,37,1397,single,6.0,445.42415000000005,20.3676,3.0,30.0,55.0,5546.324860000001
167,38,1194,single,6.0,476.28650000000005,63.915800000000004,26.0,30.0,55.0,5483.606559984858
168,38,577,single,6.0,476.28650000000005,82.9852,26.0,30.0,55.0,5483.606559984858
169,38,1303,single,6.0,476.28650000000005,49.8481,26.0,30.0,55.0,5483.606559984858
170,38,750,single,6.0,476.28650000000005,48.9861,26.0,30.0,55.0,5483.606559984858
171,39,13,single,5.0,448.01473999999996,240.2424,10.0,30.0,57.0,5477.65644
172,39,1294,single,5.0,448.01473999999996,68.62754,10.0,30.0,57.0,5477.65644
173,39,871,single,5.0,448.01473999999996,70.5751,10.0,30.0,57.0,5477.65644
174,39,1413,single,5.0,448.01473999999996,24.3952,10.0,30.0,57.0,5477.65644
175,39,667,single,5.0,448.01473999999996,44.1745,10.0,30.0,57.0,5477.65644
176,40,12,single,4.0,465.97472000000005,240.4057,5.0,30.0,54.0,5478.26285
177,40,1186,single,4.0,465.97472000000005,65.49950000000001,5.0,30.0,54.0,5478.26285
178,40,1094,single,4.0,465.97472000000005,78.4778,5.0,30.0,54.0,5478.26285
179,40,910,single,4.0,465.97472000000005,81.59172,5.0,30.0,54.0,5478.26285
180,41,1200,single,5.0,440.70914000000005,62.6494,15.0,30.0,52.0,5495.1467600000005
181,41,806,single,5.0,440.70914000000005,73.2219,15.0,30.0,52.0,5495.1467600000005
182,41,1203,single,5.0,440.70914000000005,55.252039999999994,15.0,30.0,52.0,5495.1467600000005
183,42,1217,single,6.0,476.06780000000003,63.9461,8.0,29.0,54.0,5497.622760000032
184,42,1308,single,6.0,476.06780000000003,86.1518,8.0,29.0,54.0,5497.622760000032
185,42,1433,single,6.0,476.06780000000003,23.9282,8.0,29.0,54.0,5497.622760000032
186,42,723,single,6.0,476.06780000000003,52.4442,8.0,29.0,54.0,5497.622760000032
187,43,1183,single,5.0,459.58739999984914,70.2985,28.0,30.0,53.0,5515.57309999985
188,43,946,single,5.0,459.58739999984914,65.7054,28.0,30.0,53.0,5515.57309999985
189,43,1184,single,5.0,459.58739999984914,70.4303,28.0,30.0,53.0,5515.57309999985
190,44,954,single,5.0,461.98130000000003,98.69172999999999,10.0,30.0,57.0,5477.65644
191,44,620,single,5.0,461.98130000000003,52.62180000000001,10.0,30.0,57.0,5477.65644
192,44,1304,single,5.0,461.98130000000003,57.49647,10.0,30.0,57.0,5477.65644
193,45,43,single,4.0,476.37831,262.6971,1.0,30.0,52.0,5514.00286
194,45,1281,single,4.0,476.37831,95.6276,1.0,30.0,52.0,5514.00286
195,45,1038,single,4.0,476.37831,57.180099999999996,1.0,30.0,52.0,5514.00286
196,45,778,single,4.0,476.37831,60.87351000000001,1.0,30.0,52.0,5514.00286
197,46,42,single,5.0,452.73896,262.9341,16.0,29.0,52.0,5474.8988500000005
198,46,1027,single,5.0,452.73896,71.81466,16.0,29.0,52.0,5474.8988500000005
199,46,1050,single,5.0,452.73896,70.68430000000001,16.0,29.0,52.0,5474.8988500000005
200,46,1443,single,5.0,452.73896,23.6526,16.0,29.0,52.0,5474.8988500000005
201,46,1446,single,5.0,452.73896,23.6533,16.0,29.0,52.0,5474.8988500000005
202,47,1043,single,5.0,453.5671,78.387,5.0,30.0,54.0,5478.26285
203,47,1036,single,5.0,453.5671,55.8093,5.0,30.0,54.0,5478.26285
204,47,1107,single,5.0,453.5671,48.7869,5.0,30.0,54.0,5478.26285
205,48,882,single,5.0,448.89880000000005,95.89250000000001,12.0,29.0,53.0,5546.6627499999995
206,48,1176,single,5.0,448.89880000000005,61.9728,12.0,29.0,53.0,5546.6627499999995
207,48,1394,single,5.0,448.89880000000005,20.3861,12.0,29.0,53.0,5546.6627499999995
208,49,1284,single,6.0,454.47851,73.09441000000001,11.0,30.0,54.0,5484.05472
209,49,1488,single,6.0,454.47851,27.6211,11.0,30.0,54.0,5484.05472
210,49,1143,single,6.0,454.47851,47.934200000000004,11.0,30.0,54.0,5484.05472
211,49,1182,single,6.0,454.47851,33.4505,11.0,30.0,54.0,5484.05472
212,50,1013,single,7.0,447.71790000004034,65.10730000000001,21.0,29.0,53.0,5461.821340000041
213,50,1185,single,7.0,447.71790000004034,65.3232,21.0,29.0,53.0,5461.821340000041
214,50,1401,single,7.0,447.71790000004034,19.9019,21.0,29.0,53.0,5461.821340000041
215,50,1370,single,7.0,447.71790000004034,12.3908,21.0,29.0,53.0,5461.821340000041
216,50,1364,single,7.0,447.71790000004034,12.4063,21.0,29.0,53.0,5461.821340000041
217,51,1118,single,6.0,476.86906999999997,72.3209,17.0,30.0,55.0,5520.83635
218,51,1229,single,6.0,476.86906999999997,33.42487,17.0,30.0,55.0,5520.83635
219,51,1301,single,6.0,476.86906999999997,47.6289,17.0,30.0,55.0,5520.83635
220,51,477,single,6.0,476.86906999999997,49.961000000000006,17.0,30.0,55.0,5520.83635
221,52,1123,single,5.0,455.40510000000006,75.6387,2.0,30.0,54.0,5502.079069999999
222,52,1033,single,5.0,455.40510000000006,52.8935,2.0,30.0,54.0,5502.079069999999
223,52,1300,single,5.0,455.40510000000006,53.2381,2.0,30.0,54.0,5502.079069999999
224,53,885,single,6.0,477.8031,122.8621,10.0,30.0,57.0,5477.65644
225,53,1018,single,6.0,477.8031,151.18290000000002,10.0,30.0,57.0,5477.65644
226,53,450,single,6.0,477.8031,90.015,10.0,30.0,57.0,5477.65644
227,53,1305,single,6.0,477.8031,49.5443,10.0,30.0,57.0,5477.65644
228,53,527,single,6.0,477.8031,51.294200000000004,10.0,30.0,57.0,5477.65644
229,53,1343,single,6.0,477.8031,12.9046,10.0,30.0,57.0,5477.65644
230,54,210,single,5.0,456.03702,135.79410000000001,9.0,30.0,55.0,5494.77359
231,54,1032,single,5.0,456.03702,138.4708,9.0,30.0,55.0,5494.77359
232,54,1246,single,5.0,456.03702,87.11140999999999,9.0,30.0,55.0,5494.77359
233,54,524,single,5.0,456.03702,57.0576,9.0,30.0,55.0,5494.77359
234,54,1093,single,5.0,456.03702,37.60311,9.0,30.0,55.0,5494.77359
235,55,725,single,4.0,459.3844,103.3066,4.0,30.0,54.0,5445.847860015299
236,55,964,single,4.0,459.3844,135.855,4.0,30.0,54.0,5445.847860015299
237,55,118,single,4.0,459.3844,138.4171,4.0,30.0,54.0,5445.847860015299
238,55,461,single,4.0,459.3844,81.8057,4.0,30.0,54.0,5445.847860015299
239,56,28,single,7.0,444.40268000000003,134.7185,6.0,30.0,56.0,5454.78527
240,56,268,single,7.0,444.40268000000003,139.57080000000002,6.0,30.0,56.0,5454.78527
241,56,1159,single,7.0,444.40268000000003,75.96640000000001,6.0,30.0,56.0,5454.78527
242,56,1382,single,7.0,444.40268000000003,12.1958,6.0,30.0,56.0,5454.78527
243,56,1385,single,7.0,444.40268000000003,12.2131,6.0,30.0,56.0,5454.78527
244,56,1307,single,7.0,444.40268000000003,57.52738,6.0,30.0,56.0,5454.78527
245,56,1377,single,7.0,444.40268000000003,12.2107,6.0,30.0,56.0,5454.78527
246,57,29,single,4.0,459.04080000000005,134.7113,1.0,30.0,52.0,5514.00286
247,57,269,single,4.0,459.04080000000005,139.6029,1.0,30.0,52.0,5514.00286
248,57,341,single,4.0,459.04080000000005,90.724,1.0,30.0,52.0,5514.00286
249,57,912,single,4.0,459.04080000000005,94.0026,1.0,30.0,52.0,5514.00286
250,58,990,single,4.0,467.3487,136.1441,7.0,29.0,55.0,5404.5602
251,58,119,single,4.0,467.3487,138.3642,7.0,29.0,55.0,5404.5602
252,58,56,single,4.0,467.3487,97.2976,7.0,29.0,55.0,5404.5602
253,58,392,single,4.0,467.3487,95.5428,7.0,29.0,55.0,5404.5602
254,59,213,single,6.0,459.31489999999997,135.43720000000002,5.0,30.0,54.0,5478.26285
255,59,1082,single,6.0,459.31489999999997,139.0968,5.0,30.0,54.0,5478.26285
256,59,1254,single,6.0,459.31489999999997,64.414,5.0,30.0,54.0,5478.26285
257,59,1289,single,6.0,459.31489999999997,64.92960000000001,5.0,30.0,54.0,5478.26285
258,59,1502,single,6.0,459.31489999999997,27.4513,5.0,30.0,54.0,5478.26285
259,59,1462,single,6.0,459.31489999999997,27.986,5.0,30.0,54.0,5478.26285
260,60,211,single,5.0,477.79059,135.4799,27.0,30.0,53.0,5471.04649
261,60,91,single,5.0,477.79059,139.09290000000001,27.0,30.0,53.0,5471.04649
262,60,363,single,5.0,477.79059,93.65299999999999,27.0,30.0,53.0,5471.04649
263,60,1335,single,5.0,477.79059,52.302809999999994,27.0,30.0,53.0,5471.04649
264,60,1312,single,5.0,477.79059,57.26198,27.0,30.0,53.0,5471.04649
265,61,145,single,4.0,457.06360000000006,134.1107,18.0,30.0,55.0,5461.46678
266,61,113,single,4.0,457.06360000000006,140.4825,18.0,30.0,55.0,5461.46678
267,61,942,single,4.0,457.06360000000006,87.91250000000001,18.0,30.0,55.0,5461.46678
268,61,899,single,4.0,457.06360000000006,94.5579,18.0,30.0,55.0,5461.46678
269,62,144,single,4.0,439.16734,134.1629,2.0,30.0,54.0,5502.079069999999
270,62,112,single,4.0,439.16734,140.44320000000002,2.0,30.0,54.0,5502.079069999999
271,62,987,single,4.0,439.16734,73.3783,2.0,30.0,54.0,5502.079069999999
272,62,740,single,4.0,439.16734,91.18293999999999,2.0,30.0,54.0,5502.079069999999
273,63,212,single,5.0,471.24375,135.5892,15.0,30.0,52.0,5495.1467600000005
274,63,90,single,5.0,471.24375,139.02839999999998,15.0,30.0,52.0,5495.1467600000005
275,63,1222,single,5.0,471.24375,88.80134,15.0,30.0,52.0,5495.1467600000005
276,63,1069,single,5.0,471.24375,51.165099999999995,15.0,30.0,52.0,5495.1467600000005
277,63,986,single,5.0,471.24375,56.659710000000004,15.0,30.0,52.0,5495.1467600000005
278,64,1081,single,5.0,440.53046,136.3683,25.0,30.0,51.0,5532.28901
279,64,182,single,5.0,440.53046,138.2592,25.0,30.0,51.0,5532.28901
280,64,1146,single,5.0,440.53046,68.66629999999999,25.0,30.0,51.0,5532.28901
281,64,622,single,5.0,440.53046,47.783300000000004,25.0,30.0,51.0,5532.28901
282,64,1015,single,5.0,440.53046,49.453359999999996,25.0,30.0,51.0,5532.28901
283,65,208,single,6.0,439.06180000000006,124.1115,6.0,30.0,56.0,5454.78527
284,65,909,single,6.0,439.06180000000006,150.5179,6.0,30.0,56.0,5454.78527
285,65,1247,single,6.0,439.06180000000006,80.7346,6.0,30.0,56.0,5454.78527
286,65,1450,single,6.0,439.06180000000006,23.4412,6.0,30.0,56.0,5454.78527
287,65,686,single,6.0,439.06180000000006,47.331,6.0,30.0,56.0,5454.78527
288,65,1349,single,6.0,439.06180000000006,12.9256,6.0,30.0,56.0,5454.78527
289,66,282,single,6.0,438.10970000000003,123.9339,26.0,30.0,55.0,5483.606559984858
290,66,1073,single,6.0,438.10970000000003,67.8052,26.0,30.0,55.0,5483.606559984858
291,66,576,single,6.0,438.10970000000003,83.03890000000001,26.0,30.0,55.0,5483.606559984858
292,66,1352,single,6.0,438.10970000000003,12.5923,26.0,30.0,55.0,5483.606559984858
293,67,1080,single,6.0,473.86669000003207,136.477,8.0,29.0,54.0,5497.622760000032
294,67,174,single,6.0,473.86669000003207,138.19819999999999,8.0,29.0,54.0,5497.622760000032
295,67,1102,single,6.0,473.86669000003207,66.2738,8.0,29.0,54.0,5497.622760000032
296,67,1493,single,6.0,473.86669000003207,27.6237,8.0,29.0,54.0,5497.622760000032
297,67,1309,single,6.0,473.86669000003207,49.3051,8.0,29.0,54.0,5497.622760000032
298,67,1014,single,6.0,473.86669000003207,55.98889,8.0,29.0,54.0,5497.622760000032
299,68,1049,single,6.0,446.46777,123.98939999999999,18.0,30.0,55.0,5461.46678
300,68,75,single,6.0,446.46777,87.2257,18.0,30.0,55.0,5461.46678
301,68,1505,single,6.0,446.46777,27.4438,18.0,30.0,55.0,5461.46678
302,68,945,single,6.0,446.46777,57.09097,18.0,30.0,55.0,5461.46678
303,69,1047,single,6.0,454.7646,132.2247,14.0,30.0,53.0,5495.4187
304,69,204,single,6.0,454.7646,142.5013,14.0,30.0,53.0,5495.4187
305,69,492,single,6.0,454.7646,77.5245,14.0,30.0,53.0,5495.4187
306,69,1389,single,6.0,454.7646,20.3743,14.0,30.0,53.0,5495.4187
307,69,1498,single,6.0,454.7646,27.4554,14.0,30.0,53.0,5495.4187
308,69,653,single,6.0,454.7646,54.6844,14.0,30.0,53.0,5495.4187
309,70,209,single,5.0,446.5042,123.8939,23.0,29.0,54.0,5426.7255399999995
310,70,25,single,5.0,446.5042,150.8759,23.0,29.0,54.0,5426.7255399999995
311,70,582,single,5.0,446.5042,98.17649999999999,23.0,29.0,54.0,5426.7255399999995
312,70,635,single,5.0,446.5042,45.8462,23.0,29.0,54.0,5426.7255399999995
313,70,1476,single,5.0,446.5042,27.7117,23.0,29.0,54.0,5426.7255399999995
314,71,276,single,6.0,446.21940000000006,132.19209999999998,13.0,29.0,54.0,5466.72564
315,71,205,single,6.0,446.21940000000006,142.5941,13.0,29.0,54.0,5466.72564
316,71,1255,single,6.0,446.21940000000006,66.4616,13.0,29.0,54.0,5466.72564
317,71,1179,single,6.0,446.21940000000006,64.308,13.0,29.0,54.0,5466.72564
318,71,1454,single,6.0,446.21940000000006,23.4352,13.0,29.0,54.0,5466.72564
319,71,1157,single,6.0,446.21940000000006,17.2284,13.0,29.0,54.0,5466.72564
320,72,283,single,4.0,449.2347,123.9283,21.0,29.0,53.0,5461.821340000041
